,Price,Load_DA_Forecast,Renewables_DA_Forecast
2020-08-17 17:00:00,45.0,57480555,12141.8675
2020-08-17 18:00:00,51.25,57414.9725,8975.09
2020-08-17 19:00:00,61.47,56352405,6267.450000000001
2020-08-17 20:00:00,55.52,53930645,4675.0375
2020-08-17 21:00:00,51.1,52341.0225,4521255
2020-08-17 22:00:00,45.0,48689.76,4602.2375
2020-08-17 23:00:00,38.74,44616.9025,4581.8875
2020-08-18 00:00:00,35.83,43554.9325,4316845
2020-08-18 01:00:00,33.4,41842.8275,4335.7175
2020-08-18 02:00:00,31.49,40838.6225,4376.75
2020-08-18 03:00:00,29.92,40848135,4227.3925
2020-08-18 04:00:00,29.95,41721.5825,4063.4525
2020-08-18 05:00:00,33.31,44785175,3925.6549999999997
2020-08-18 06:00:00,42.9,51171.5825,4246145
2020-08-18 07:00:00,50.92,56426175,6393.38
2020-08-18 08:00:00,56.67,60537325,10117.6525
2020-08-18 09:00:00,49.22,61904.45,14676.9025
2020-08-18 10:00:00,44.03,63476.33,19232.16
2020-08-18 11:00:00,41.21,64602.81,22706.1
2020-08-18 12:00:00,40.74,64105.1425,24526.745000000003
2020-08-18 13:00:00,37.79,63133315,24857.350000000002
2020-08-18 14:00:00,36.45,61754.7725,23985.740000000005
2020-08-18 15:00:00,36.01,60384.9875,21856.489999999998
2020-08-18 16:00:00,37.6,58835065,18486.8925
2020-08-18 17:00:00,43.68,58557.9775,13994.3375
2020-08-18 18:00:00,51.25,58308.9425,9187.467499999999
2020-08-18 19:00:00,58.05,57154015,5183.2225
2020-08-18 20:00:00,55.66,54830.5925,3016.55
2020-08-18 21:00:00,52.0,53417.54,2626.7850000000003
2020-08-18 22:00:00,49.06,50205.5775,2553.34
2020-08-18 23:00:00,40.29,46312.7225,2642605
2020-08-19 00:00:00,37.53,43655.96,2455.51
2020-08-19 01:00:00,33.91,42027505,2454345
2020-08-19 02:00:00,32.52,41010.7875,2636855
2020-08-19 03:00:00,30.48,41063.8425,2719.07
2020-08-19 04:00:00,30.25,42124.8375,2757.3225
2020-08-19 05:00:00,33.43,45536.8475,2760.2475000000004
2020-08-19 06:00:00,39.65,52310.7125,3236.5249999999996
2020-08-19 07:00:00,46.9,57138.4675,5797.380000000001
2020-08-19 08:00:00,45.04,60138.6775,10922.89
2020-08-19 09:00:00,42.16,61430525,17058.8475
2020-08-19 10:00:00,38.42,62849565,22505.445000000003
2020-08-19 11:00:00,34.98,64086.0725,26116.6825
2020-08-19 12:00:00,33.5,63749.3275,27700.129999999997
2020-08-19 13:00:00,33.46,63014.4775,27537.420000000002
2020-08-19 14:00:00,33.25,61828.6275,25974.714999999997
2020-08-19 15:00:00,33.32,60290825,22914.132499999996
2020-08-19 16:00:00,34.98,59169.59,18620.377500000002
2020-08-19 17:00:00,42.04,59095.9125,13265.2625
2020-08-19 18:00:00,46.94,58827315,7851.6675
2020-08-19 19:00:00,53.58,58189495,4318.8225
2020-08-19 20:00:00,47.16,56110.67,3496.3125
2020-08-19 21:00:00,41.26,53813.5375,4796.84
2020-08-19 22:00:00,39.79,50162.46,6605.789999999999
2020-08-19 23:00:00,32.93,46425.0575,8274.9225
2020-08-20 00:00:00,33.1,43827.2825,9793.279999999999
2020-08-20 01:00:00,28.6,42099.3875,10637.1
2020-08-20 02:00:00,26.1,41082075,11228.8625
2020-08-20 03:00:00,25.01,40953575,11115.5025
2020-08-20 04:00:00,25.05,41817.6575,10877.3925
2020-08-20 05:00:00,28.03,45141305,10669.94
2020-08-20 06:00:00,33.27,51923455,10964.772500000001
2020-08-20 07:00:00,38.19,57308.1675,13109.23
2020-08-20 08:00:00,39.79,60749.28,16477.66
2020-08-20 09:00:00,40.49,61770.2475,20275.06
2020-08-20 10:00:00,39.82,63038.2275,24708.129999999997
2020-08-20 11:00:00,38.08,64132.52,28460.8475
2020-08-20 12:00:00,37.21,63854315,30504.482500000002
2020-08-20 13:00:00,34.62,62992.07,30800.7975
2020-08-20 14:00:00,33.87,61817.8275,29257.32
2020-08-20 15:00:00,35.96,60582655,25909585
2020-08-20 16:00:00,36.84,59377.44,21152.3075
2020-08-20 17:00:00,43.34,59328.17,15415795
2020-08-20 18:00:00,50.82,59037.8275,9761.7575
2020-08-20 19:00:00,63.37,58274225,6078665
2020-08-20 20:00:00,56.51,56024.1325,5730.7675
2020-08-20 21:00:00,47.68,53917.2725,7900.5425
2020-08-20 22:00:00,42.23,50414005,10785.8325
2020-08-20 23:00:00,36.58,46505995,13268.1675
2020-08-21 00:00:00,34.35,43991.4825,13812.365000000002
2020-08-21 01:00:00,28.45,41938355,15053.5975
2020-08-21 02:00:00,24.15,40970.8425,15926.8975
2020-08-21 03:00:00,23.12,40840175,16586.7425
2020-08-21 04:00:00,20.97,41632.5725,16833455
2020-08-21 05:00:00,23.09,44714245,16787.0525
2020-08-21 06:00:00,28.16,51307245,17103.7775
2020-08-21 07:00:00,35.68,56920365,19247.75
2020-08-21 08:00:00,38.98,60192.49,23287935
2020-08-21 09:00:00,38.0,61308.7675,28090.29
2020-08-21 10:00:00,33.9,62709025,32592.972500000003
2020-08-21 11:00:00,28.75,63849935,35609.2325
2020-08-21 12:00:00,26.52,63619.72,37086.5525
2020-08-21 13:00:00,26.02,62255.9975,37195.682499999995
2020-08-21 14:00:00,25.26,60906.2575,35796.9425
2020-08-21 15:00:00,25.47,59805.4775,32986.4675
2020-08-21 16:00:00,28.3,58592.37,28933.25
2020-08-21 17:00:00,33.9,58169375,23679.1025
2020-08-21 18:00:00,38.73,57937.37,17797.0875
2020-08-21 19:00:00,41.2,57053.39,13565.029999999999
2020-08-21 20:00:00,41.6,54819.2925,11582825
2020-08-21 21:00:00,41.83,52589.7425,11183.900000000001
2020-08-21 22:00:00,40.08,49032705,10924.4175
2020-08-21 23:00:00,36.91,45554.1375,10550.99
2020-08-22 00:00:00,31.76,43228995,9968.93
2020-08-22 01:00:00,26.4,40949755,10039175
2020-08-22 02:00:00,24.08,39544145,10714.4225
2020-08-22 03:00:00,21.94,38914.8425,11287505
2020-08-22 04:00:00,21.3,38666.2375,12010795
2020-08-22 05:00:00,20.3,38969875,12832.9575
2020-08-22 06:00:00,23.53,40175.0475,13954.404999999999
2020-08-22 07:00:00,25.17,43042.37,16217.900000000001
2020-08-22 08:00:00,29.91,47516315,19646.1075
2020-08-22 09:00:00,29.99,50914.2925,23572.8975
2020-08-22 10:00:00,27.14,52983.94,27989.627500000002
2020-08-22 11:00:00,24.31,54203.2875,32039.8925
2020-08-22 12:00:00,18.97,53628255,35199.715000000004
2020-08-22 13:00:00,11.57,52129.68,37260.57
2020-08-22 14:00:00,4.25,50371165,38243.899999999994
2020-08-22 15:00:00,4.51,49642.8075,37706.9175
2020-08-22 16:00:00,14.98,49210775,35622.597499999996
2020-08-22 17:00:00,24.62,49246.4325,31779.4525
2020-08-22 18:00:00,26.64,49744.5975,26239.1075
2020-08-22 19:00:00,30.27,48879.89,20760.3875
2020-08-22 20:00:00,34.43,47242115,17338.3325
2020-08-22 21:00:00,35.07,46022.2175,16509.5475
2020-08-22 22:00:00,33.36,44045.4275,16603.5575
2020-08-22 23:00:00,27.4,41448.2075,17095.53
2020-08-23 00:00:00,26.44,37909.7425,16129.949999999999
2020-08-23 01:00:00,24.41,36114.83,16329.0225
2020-08-23 02:00:00,22.14,34906.36,16619.6525
2020-08-23 03:00:00,19.32,34180.45,16833.13
2020-08-23 04:00:00,14.91,34186.5,17251.63
2020-08-23 05:00:00,11.84,34417.5475,17703.6525
2020-08-23 06:00:00,13.87,34563415,18660.73
2020-08-23 07:00:00,19.2,36582.1,20982.2875
2020-08-23 08:00:00,22.19,40328.5975,26440.6725
2020-08-23 09:00:00,17.09,43810065,33380.4075
2020-08-23 10:00:00,4.44,46395.13,39007.189999999995
2020-08-23 11:00:00,0.6,48995265,42600.0925
2020-08-23 12:00:00,0.03,48853.02,44530.4475
2020-08-23 13:00:00,-16.18,47466.14,45323.0775
2020-08-23 14:00:00,-12.11,46110125,44444.6375
2020-08-23 15:00:00,-3.81,45279725,42126.17999999999
2020-08-23 16:00:00,0.09,45206825,38386.7725
2020-08-23 17:00:00,19.7,46189.6125,32518.89
2020-08-23 18:00:00,28.0,47440.87,25399.019999999997
2020-08-23 19:00:00,33.41,47213.35,18998.260000000002
2020-08-23 20:00:00,37.32,46336.6775,14904755
2020-08-23 21:00:00,38.87,45535.7925,13453.8875
2020-08-23 22:00:00,38.07,44205.9675,12711.1475
2020-08-23 23:00:00,31.99,41382.46,12256.3875
2020-08-24 00:00:00,28.73,39255.8975,11173.842499999999
2020-08-24 01:00:00,27.95,37672565,10478.664999999999
2020-08-24 02:00:00,27.14,36877845,9975.4175
2020-08-24 03:00:00,25.5,36912.89,9395.4475
2020-08-24 04:00:00,25.5,38252.1775,9060.682499999999
2020-08-24 05:00:00,28.9,42085.92,8974.7875
2020-08-24 06:00:00,39.79,49936385,9128.557499999999
2020-08-24 07:00:00,53.26,55657575,10934.654999999999
2020-08-24 08:00:00,53.13,59471.2225,14704.6875
2020-08-24 09:00:00,53.84,60840.15,19312.08
2020-08-24 10:00:00,47.1,62520.2775,23404.37
2020-08-24 11:00:00,48.0,63959.61,26062.340000000004
2020-08-24 12:00:00,44.01,64010145,27057.9775
2020-08-24 13:00:00,42.31,63225.49,26979.295000000002
2020-08-24 14:00:00,42.1,62353.0625,26367.35
2020-08-24 15:00:00,41.2,61352.35,24627035
2020-08-24 16:00:00,41.92,59828.8225,21619.792500000003
2020-08-24 17:00:00,50.25,59469.3875,17345.3325
2020-08-24 18:00:00,55.87,59162.93,12478.0025
2020-08-24 19:00:00,66.33,58470.3625,8070.27
2020-08-24 20:00:00,70.16,56727.3075,5472.2325
2020-08-24 21:00:00,61.44,54173.7125,4713275
2020-08-24 22:00:00,54.9,50485.7975,4549.525000000001
2020-08-24 23:00:00,43.97,46722035,4567.200000000001
2020-08-25 00:00:00,42.16,43235835,6257.0625
2020-08-25 01:00:00,37.96,41344.7075,6060155
2020-08-25 02:00:00,34.48,40438.5975,5861.01
2020-08-25 03:00:00,32.76,40445.77,5343475
2020-08-25 04:00:00,32.68,41314.0675,4796.422500000001
2020-08-25 05:00:00,34.7,44537.77,4308.34
2020-08-25 06:00:00,46.9,51524745,4271.8975
2020-08-25 07:00:00,48.06,56639.77,6605.724999999999
2020-08-25 08:00:00,53.66,60094.6125,11615.495000000003
2020-08-25 09:00:00,45.24,61384.1925,17493.5625
2020-08-25 10:00:00,43.07,62951.1625,22617.27
2020-08-25 11:00:00,41.69,64346305,26189.56
2020-08-25 12:00:00,40.07,64210265,28221.239999999998
2020-08-25 13:00:00,37.85,63515.17,28876.447500000002
2020-08-25 14:00:00,35.6,62424.1275,28554.3125
2020-08-25 15:00:00,35.25,61130.1475,27138.987500000003
2020-08-25 16:00:00,35.65,59773.93,24805.5425
2020-08-25 17:00:00,38.95,59274.6125,22265.382500000003
2020-08-25 18:00:00,40.99,58843.7025,20254.4575
2020-08-25 19:00:00,42.04,57892.1625,19590.989999999998
2020-08-25 20:00:00,38.03,56145635,21189.3925
2020-08-25 21:00:00,35.19,53597725,23840.8625
2020-08-25 22:00:00,30.05,49910.1225,26320.1525
2020-08-25 23:00:00,20.07,45930.1425,28509.58
2020-08-26 00:00:00,11.16,43761385,30893.4525
2020-08-26 01:00:00,3.55,41982.78,32057.89
2020-08-26 02:00:00,2.78,40957895,32936735
2020-08-26 03:00:00,2.47,40853.3375,33809.1975
2020-08-26 04:00:00,2.94,41973.4725,34332.71
2020-08-26 05:00:00,16.94,45505.8275,34932845
2020-08-26 06:00:00,31.09,52647.9675,36083.0575
2020-08-26 07:00:00,37.09,57823.54,38618.7575
2020-08-26 08:00:00,37.81,61047.8,43332.6625
2020-08-26 09:00:00,34.79,62253455,49044.44500000001
2020-08-26 10:00:00,21.7,63978.4725,53666.11
2020-08-26 11:00:00,19.07,65562375,56139.892499999994
2020-08-26 12:00:00,13.95,65681.3625,57574.25250000001
2020-08-26 13:00:00,8.21,64817.8625,58008.1925
2020-08-26 14:00:00,0.31,63599.5425,57430.61
2020-08-26 15:00:00,-3.82,62450.3925,55637.30499999999
2020-08-26 16:00:00,0.49,61170.8075,52766.505000000005
2020-08-26 17:00:00,16.05,60829935,48933.0225
2020-08-26 18:00:00,29.46,60399.19,44295.3825
2020-08-26 19:00:00,32.0,59381.81,40429595
2020-08-26 20:00:00,32.32,57400795,38481.02
2020-08-26 21:00:00,30.07,54410.2325,37268.9475
2020-08-26 22:00:00,27.49,50906.9975,35690.2475
2020-08-26 23:00:00,21.44,47062005,34399.5375
2020-08-27 00:00:00,19.78,43933.91,32779235
2020-08-27 01:00:00,19.6,42058.9475,31347.454999999998
2020-08-27 02:00:00,20.97,41147555,29407.8275
2020-08-27 03:00:00,23.57,41181.8575,27447.082499999997
2020-08-27 04:00:00,26.05,42038.93,25403195
2020-08-27 05:00:00,29.58,45357.1775,23422.247499999998
2020-08-27 06:00:00,42.93,52734.33,22081.215000000004
2020-08-27 07:00:00,47.78,57538105,22663.8925
2020-08-27 08:00:00,51.92,60380585,25877.432500000003
2020-08-27 09:00:00,40.21,61645.0575,29848.1575
2020-08-27 10:00:00,38.41,63086.0425,32636.49
2020-08-27 11:00:00,40.99,64291.65,33767.0925
2020-08-27 12:00:00,43.04,64108.91,33497.4425
2020-08-27 13:00:00,43.83,63168.5225,32138.1525
2020-08-27 14:00:00,45.01,61734.31,30286.44
2020-08-27 15:00:00,46.91,60559.9925,27149.905000000002
2020-08-27 16:00:00,47.87,59541.13,22624835
2020-08-27 17:00:00,59.59,59262.7025,16749.567499999997
2020-08-27 18:00:00,70.39,58764.6875,10242.36
2020-08-27 19:00:00,89.91,57725.0625,4913.8975
2020-08-27 20:00:00,90.0,56157.37,2470.4974999999995
2020-08-27 21:00:00,69.0,53842.02,2117.79
2020-08-27 22:00:00,57.9,50733465,2294415
2020-08-27 23:00:00,46.13,47039.9,2789435
2020-08-28 00:00:00,39.9,45681.25,7770.025000000001
2020-08-28 01:00:00,32.75,43567.8675,9876925
2020-08-28 02:00:00,30.7,42639.1225,12160.1575
2020-08-28 03:00:00,29.17,42511.6825,13826.9
2020-08-28 04:00:00,30.43,43338.8225,15422.89
2020-08-28 05:00:00,32.69,46446.91,16656.3025
2020-08-28 06:00:00,40.83,53017.9825,17657.06
2020-08-28 07:00:00,45.71,58027.5025,19672.0325
2020-08-28 08:00:00,47.9,61463.4925,22271.5875
2020-08-28 09:00:00,48.34,62834.9425,25460.059999999998
2020-08-28 10:00:00,46.49,64224525,29019.65
2020-08-28 11:00:00,43.68,65607.57,31922.8925
2020-08-28 12:00:00,37.0,64989.6475,33232.47
2020-08-28 13:00:00,34.63,63814.3175,33251.104999999996
2020-08-28 14:00:00,36.37,62323.9825,31726.660000000003
2020-08-28 15:00:00,38.25,61057.2125,28268.16
2020-08-28 16:00:00,38.25,59676815,24092.0325
2020-08-28 17:00:00,45.08,59355.3925,19444255
2020-08-28 18:00:00,47.98,59172.8675,14558.177499999998
2020-08-28 19:00:00,52.11,58110.3575,10768.3725
2020-08-28 20:00:00,50.35,56287.2875,9060.9825
2020-08-28 21:00:00,46.66,53335.2525,9017735
2020-08-28 22:00:00,42.36,50064.5175,9137.0775
2020-08-28 23:00:00,39.19,46441155,9369.4325
2020-08-29 00:00:00,36.82,41251.82,8830.61
2020-08-29 01:00:00,33.76,39373.7575,8979.3375
2020-08-29 02:00:00,30.74,38095.9525,9314.585000000001
2020-08-29 03:00:00,29.27,37532275,9844.45
2020-08-29 04:00:00,28.31,37603235,10271.8825
2020-08-29 05:00:00,29.0,38353.0875,10410.9925
2020-08-29 06:00:00,29.6,39922065,10612.1625
2020-08-29 07:00:00,31.76,42531845,12163.1525
2020-08-29 08:00:00,35.94,46590.2475,15250.52
2020-08-29 09:00:00,38.3,49583.4175,18968105
2020-08-29 10:00:00,36.84,51363605,23260.09
2020-08-29 11:00:00,35.85,52836.0925,26490.379999999997
2020-08-29 12:00:00,30.99,52244.4975,27938.835000000003
2020-08-29 13:00:00,30.29,50731855,27986.622499999998
2020-08-29 14:00:00,30.0,49261615,26794.3975
2020-08-29 15:00:00,31.67,48421.06,23766.114999999998
2020-08-29 16:00:00,34.71,48128185,19626.195000000003
2020-08-29 17:00:00,37.0,48347615,14927.887499999999
2020-08-29 18:00:00,43.98,48948545,10012.572499999998
2020-08-29 19:00:00,46.39,48362955,6332.932500000001
2020-08-29 20:00:00,46.91,46876.51,4669.514999999999
2020-08-29 21:00:00,44.99,44996.5725,4540.0925
2020-08-29 22:00:00,43.0,42800.1375,4602.5525
2020-08-29 23:00:00,39.26,39922.66,4507.7475
2020-08-30 00:00:00,38.2,37605.8275,2321925
2020-08-30 01:00:00,34.98,35612.5325,2072935
2020-08-30 02:00:00,32.08,34601.7625,1984.0825
2020-08-30 03:00:00,31.34,34148.18,1937.1799999999998
2020-08-30 04:00:00,30.74,34205.7125,1925615
2020-08-30 05:00:00,30.98,34434.1075,1970.34
2020-08-30 06:00:00,30.59,35020525,2333.1949999999997
2020-08-30 07:00:00,30.74,36427005,3687.0649999999996
2020-08-30 08:00:00,31.97,39933695,6272.2575
2020-08-30 09:00:00,32.25,43474.6325,9192.827500000001
2020-08-30 10:00:00,32.39,46070.5375,11850.52
2020-08-30 11:00:00,32.79,48810.3125,13817185
2020-08-30 12:00:00,31.99,48470.54,14697.887499999999
2020-08-30 13:00:00,30.98,46993285,14868.3675
2020-08-30 14:00:00,29.97,45626835,14960.0425
2020-08-30 15:00:00,29.23,44765.9475,14513165
2020-08-30 16:00:00,29.98,44316.05,13752.435000000001
2020-08-30 17:00:00,31.41,45206.53,12670.2425
2020-08-30 18:00:00,35.18,46844.7675,11344.11
2020-08-30 19:00:00,39.08,46762445,10268.032500000001
2020-08-30 20:00:00,42.7,46168.4425,9490295
2020-08-30 21:00:00,43.13,45199.3975,9534.86
2020-08-30 22:00:00,41.97,44100.81,9273.8375
2020-08-30 23:00:00,37.0,41350.5425,8783.4225
2020-08-31 00:00:00,29.76,38900.2725,11473.005000000001
2020-08-31 01:00:00,27.92,37364.5025,10569.925000000001
2020-08-31 02:00:00,28.89,36525.7225,9913.02
2020-08-31 03:00:00,28.43,36708.8675,9021655
2020-08-31 04:00:00,29.41,38121.91,8188.01
2020-08-31 05:00:00,34.39,42127305,7593.9175
2020-08-31 06:00:00,45.24,50005885,7187835
2020-08-31 07:00:00,59.94,55368.2275,7473.0
2020-08-31 08:00:00,67.25,59013935,9192965
2020-08-31 09:00:00,68.84,60271875,11445.8
2020-08-31 10:00:00,66.53,61937.2425,13943.6825
2020-08-31 11:00:00,65.41,63096.08,16375.45
2020-08-31 12:00:00,62.76,63200.6075,18008.89
2020-08-31 13:00:00,60.0,62135.2175,18826.732500000002
2020-08-31 14:00:00,57.48,60972.0775,18775435
2020-08-31 15:00:00,54.99,60209.91,17116.75
2020-08-31 16:00:00,58.95,58835.69,14250.609999999999
2020-08-31 17:00:00,65.49,58415.86,10745495
2020-08-31 18:00:00,71.6,58273.43,7078.9725
2020-08-31 19:00:00,79.06,57646.58,4305915
2020-08-31 20:00:00,72.66,56083.8325,3079.7025
2020-08-31 21:00:00,64.86,53291.62,3056.6549999999997
2020-08-31 22:00:00,52.02,49683.6325,3097.87
2020-08-31 23:00:00,45.0,45940645,3082455
2020-09-01 00:00:00,39.2,42758.6425,3974.9925
2020-09-01 01:00:00,37.91,41045085,3758985
2020-09-01 02:00:00,35.93,40289.92,3694.2325
2020-09-01 03:00:00,34.91,40460.4475,3507455
2020-09-01 04:00:00,35.89,41402.4625,3397585
2020-09-01 05:00:00,38.33,44837.5325,3416995
2020-09-01 06:00:00,48.08,52091.0725,3553.5525
2020-09-01 07:00:00,59.0,56761.0925,4794.672500000001
2020-09-01 08:00:00,65.26,59709.2175,7438.169999999999
2020-09-01 09:00:00,59.96,60906.0025,10469.849999999999
2020-09-01 10:00:00,55.36,62495545,13822.195000000002
2020-09-01 11:00:00,53.92,64086.16,16723.8875
2020-09-01 12:00:00,50.86,64219.71,18522.84
2020-09-01 13:00:00,49.77,62897.1325,19179.370000000003
2020-09-01 14:00:00,47.12,61543.04,19098105
2020-09-01 15:00:00,47.0,60466.0025,17761.71
2020-09-01 16:00:00,48.58,58985.65,15344.9875
2020-09-01 17:00:00,51.84,58372.5925,12011685
2020-09-01 18:00:00,60.0,58368.98,8298.0475
2020-09-01 19:00:00,67.02,57533.9925,5542.014999999999
2020-09-01 20:00:00,65.93,56089.5175,4610.0925
2020-09-01 21:00:00,55.32,53547.2025,4695425
2020-09-01 22:00:00,46.95,50034.44,4617815
2020-09-01 23:00:00,41.28,46394.0875,4332.1625
2020-09-02 00:00:00,41.67,43084.9425,3942.7225
2020-09-02 01:00:00,38.02,41520125,3396.6975
2020-09-02 02:00:00,36.35,40658.63,3138.3475
2020-09-02 03:00:00,34.72,40837.86,2888.2275
2020-09-02 04:00:00,35.7,41919.8925,2783.9224999999997
2020-09-02 05:00:00,38.35,45251.5675,2897.83
2020-09-02 06:00:00,50.13,52690.7825,3146085
2020-09-02 07:00:00,62.23,57358.9825,4731.56
2020-09-02 08:00:00,71.11,59887.3225,8659075
2020-09-02 09:00:00,63.51,60788.8825,13254.7325
2020-09-02 10:00:00,54.51,62049465,17896.8075
2020-09-02 11:00:00,49.5,63186.35,21331.530000000002
2020-09-02 12:00:00,44.93,62888085,22968.22
2020-09-02 13:00:00,44.11,62102815,23216805
2020-09-02 14:00:00,43.96,60742.3875,22208.082499999997
2020-09-02 15:00:00,44.02,59480.24,19926.0975
2020-09-02 16:00:00,46.46,58375805,16591.449999999997
2020-09-02 17:00:00,52.35,58148.47,12168645
2020-09-02 18:00:00,60.4,58005215,7628.6225
2020-09-02 19:00:00,68.89,57544135,4522.1775
2020-09-02 20:00:00,66.05,56304.6575,3327815
2020-09-02 21:00:00,55.46,53542585,3179.7124999999996
2020-09-02 22:00:00,49.34,50128175,3082.4775
2020-09-02 23:00:00,43.94,46351.11,3090.5175
2020-09-03 00:00:00,44.55,43913.7375,3029.42
2020-09-03 01:00:00,39.04,42254325,3311.8325
2020-09-03 02:00:00,36.22,41384225,3729405
2020-09-03 03:00:00,34.84,41494.8125,4295.48
2020-09-03 04:00:00,35.43,42438.4375,5035755
2020-09-03 05:00:00,37.69,45650.2425,5873.132500000001
2020-09-03 06:00:00,49.5,52784.4725,6833.99
2020-09-03 07:00:00,55.98,57770.4475,9845135
2020-09-03 08:00:00,58.52,60641.67,15706.12
2020-09-03 09:00:00,52.35,61298.8775,21684.55
2020-09-03 10:00:00,48.17,62450.8475,26914555
2020-09-03 11:00:00,41.12,63711.8125,31275.532499999998
2020-09-03 12:00:00,30.95,63589.2025,34277.2875
2020-09-03 13:00:00,30.36,62712.4825,35337.8275
2020-09-03 14:00:00,30.47,61311155,34647.8575
2020-09-03 15:00:00,34.19,60362.2875,32432.805000000004
2020-09-03 16:00:00,31.11,59126135,29018.2025
2020-09-03 17:00:00,42.34,58929.48,24746.920000000002
2020-09-03 18:00:00,47.49,58543705,20934.114999999998
2020-09-03 19:00:00,47.74,57928.9775,19035.3475
2020-09-03 20:00:00,46.41,56714.2625,18762.9225
2020-09-03 21:00:00,41.06,53527.5825,19786.4
2020-09-03 22:00:00,30.84,49846785,20528.335000000003
2020-09-03 23:00:00,26.49,45984.2675,20727.4375
2020-09-04 00:00:00,26.83,42886.42,22356.947500000002
2020-09-04 01:00:00,25.71,41092.1875,22020.02
2020-09-04 02:00:00,26.1,40248705,21246625
2020-09-04 03:00:00,25.96,40266.7775,20230.3525
2020-09-04 04:00:00,28.0,41363.1275,19182.254999999997
2020-09-04 05:00:00,30.44,44841.79,18143.5275
2020-09-04 06:00:00,39.97,51894.98,17364235
2020-09-04 07:00:00,48.43,56857.2325,17884525
2020-09-04 08:00:00,51.67,59814.89,20325.890000000003
2020-09-04 09:00:00,49.71,60880915,23942015
2020-09-04 10:00:00,42.03,62258.62,27882.75
2020-09-04 11:00:00,39.15,63042895,31290.9025
2020-09-04 12:00:00,36.0,63096.9225,33798.0875
2020-09-04 13:00:00,32.67,61927.76,34890365
2020-09-04 14:00:00,31.09,60535.7875,34414685
2020-09-04 15:00:00,31.25,59375305,31881.059999999998
2020-09-04 16:00:00,36.48,58125.47,27389.2475
2020-09-04 17:00:00,44.03,57519.9775,21164.8625
2020-09-04 18:00:00,47.95,56845.9975,14700.22
2020-09-04 19:00:00,51.43,55875.89,10555455
2020-09-04 20:00:00,51.61,54522.2625,8832.8525
2020-09-04 21:00:00,45.99,51657.1675,8578.217499999999
2020-09-04 22:00:00,42.79,47981.93,8591065
2020-09-04 23:00:00,34.48,44602425,8676205
2020-09-05 00:00:00,39.58,42645.53,9725.9775
2020-09-05 01:00:00,35.34,40539945,9720.7375
2020-09-05 02:00:00,30.98,39044.0325,10011.2
2020-09-05 03:00:00,29.01,38576.1025,10282.369999999999
2020-09-05 04:00:00,30.06,38618.9225,10609.5775
2020-09-05 05:00:00,30.06,39113.4,11165.6425
